date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_15,close_EMA_30,close_EMA_45,close_EMA_25,close_EMA_50,close_EMA_75,close_EMA_10,close_EMA_20,close_EMA_40,close_EMA_80,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR_5,OBV,TRIX,TRMA,VR,AR,BR,PSY6,close_EMA_15#2#1&trend,K#40#1&thre&HS,close_EMA_15#close_EMA_25#1&diff,MACD#0#1&thre,close_EMA_25#2#1&trend,close_EMA_7#close_EMA_15#1&diff,close#close_shift_4#1&diff,close_EMA_7#close_EMA_15#1&diff*close_EMA_15#close_EMA_25#1&diff*close_EMA_15#2#1&trend*close_EMA_25#2#1&trend*MACD#0#1&thre*close#close_shift_4#1&diff*K#40#1&thre&HS,MACD#0#0&thre,K#40#0&thre&HS,MACD#0#0&thre+K#40#0&thre&HS
20150119,3136,600583XSHG20150119,20200210010022,0,1505861,9.99,1444429184,600583.XSHG,9.26,1500,9.27,9.85,404901.40625,442135.46875,-9.912536443099999,10.29,1.0,9.932989299819363,10.031624413724575,10.137804431749528,10.048830199060218,9.767641833123529,10.132632397119613,9.856760558730775,9.546993652427936,9.966996918485744,9.457488049156696,9.102890496084104,10.114362199494467,10.067148888140824,9.643734307266737,9.04693187659859,10.230978978813944,10.417793065479305,10.369163354785046,9.93304633648474,9.318339832896548,9.634999620824782,9.810931333509632,9.765134421496596,9.354422278048734,8.775523920300632,10.0,-7.318536292741463,0.9891929579919794,1891.6302765647974,16.97834994181109,23.33920876717081,4.2566322910916545,99.51219512195124,24.51612903225807,32.00000000000001,-11.20689655172414,-10.779595765158815,51.29469790382244,0.37301447919056585,-0.3642015418412683,9.94526526423483,10.13617897250476,10.002,10.22,10.4295,9.943666666666667,9.4895,8.966000000000003,-0.5800000000000001,0.14000000000000054,0.009999999999999787,0.03984179693472718,10.456,11.284335077127606,9.627664922872393,25.7769652650826,80719866,-0.8155160293133968,-0.5726549861028992,0.8486464665219448,1.29505582137161,1.0411347517730487,33.33333333333333,1,1,1,0,1,0,0,0.0,1,0,1.0
20150120,3137,600583XSHG20150120,20200210010022,0,907859,9.52,852730240,600583.XSHG,9.24,1500,9.42,9.24,404901.40625,442135.46875,1.6181229772999999,9.27,2.0,9.761992866546242,9.878718310293431,10.042097174182924,9.99166381732747,9.593820916561763,10.043553347479662,9.828582458167501,9.541472189278895,9.92492023244838,9.456017929581924,9.11123548302926,9.988114526859109,10.005515660698839,9.63282043861958,9.056143435201095,10.05485265254263,10.287757962664884,10.305681130519805,9.921805051778167,9.327827738257128,9.469133080549854,9.688471091053335,9.705350190877873,9.34383582546099,8.784459132145063,10.07,-4.713736597208183,2.269026164368705,-569.5532087733525,14.787108053692934,20.488508529344852,3.384307102389116,91.30434782608695,32.31707317073173,22.727272727272748,-6.361829025844934,-10.541310541310537,51.71149144254278,0.3223397565476631,-0.4053977811432219,9.90635672614336,10.025997592119412,9.886,10.086,10.378,9.974666666666668,9.5285,8.996166666666666,0.17999999999999972,0.09999999999999963,0.0,0.038353229542719344,10.4295,11.36719078058814,9.491809219411858,22.968197879858874,79812007,-1.1441692954614562,-0.9798426623874266,0.7886272210354466,1.3415435139573058,1.1001472754050068,50.0,0,0,1,0,0,0,0,0.0,1,1,2.0
20150121,3138,600583XSHG20150121,20200210010022,0,1136562,9.74,1085710720,600583.XSHG,9.28,1500,9.7,9.38,404901.40625,442135.46875,2.9723991507,9.42,3.0,9.741328577697494,9.834038732720074,9.996484217625204,9.965148924843156,9.646910458280884,10.000609179044703,9.820286815705078,9.548364702788506,9.907618676106193,9.465585853912048,9.126729286107436,9.935730067430182,9.976418931108473,9.636097490394233,9.072041128159091,10.03356843502842,10.233801969453088,10.275711499041726,9.92518041510606,9.344202362003868,9.44908872036657,9.637658165407275,9.677126363175221,9.347014565682407,8.79987989431432,10.38,-1.141459437423582,4.946552992599648,-226.2449888641424,18.721270494369453,19.89942918435305,16.36495311440226,77.77777777777783,39.99999999999998,32.450331125827816,-3.0000000000000067,-12.612612612612615,54.799513973268525,0.27482641997481033,-0.3801066925828224,9.891071042725335,9.975844116408734,9.812,9.99,10.329,10.006,9.5725,9.029,0.3199999999999985,0.040000000000000924,0.10000000000000142,0.03999981278095459,10.378,11.349265154321929,9.406734845678072,36.332179930795995,80948569,-1.08073160287605,-1.1124504491687532,0.6545287260892507,1.3841059602648988,1.1396731054977705,66.66666666666666,0,1,1,0,0,0,0,0.0,1,0,1.0
20150122,3139,600583XSHG20150122,20200210010022,0,959529,9.95,938187520,600583.XSHG,9.64,1500,9.83,9.72,404901.40625,442135.46875,1.3402061856,9.7,4.0,9.770885718464996,9.833029049540057,9.97428632194184,9.952862658948323,9.738455229140444,9.979283031664117,9.820913472756363,9.560609715710743,9.90164800871341,9.479876604739024,9.14523641015724,9.916506418806511,9.962474271002904,9.645556149399393,9.090756162031706,10.064012290018944,10.214001611370707,10.261348499132989,9.934922833881377,9.36347884689266,9.477759146911046,9.619011226242318,9.663600042872817,9.356189464917412,8.818033477170756,10.29,1.3193156050299104,5.929007090670082,-99.34280068017831,29.43486998475204,23.077909451152717,42.148791051950695,71.49758454106279,33.532934131736525,36.39344262295083,-2.383316782522346,-8.643122676579923,50.2008032128514,0.2332329956309364,-0.33274739475099124,9.886547261782717,9.953406560038161,9.701999999999998,9.946000000000002,10.322500000000002,10.046666666666663,9.6155,9.062333333333333,0.10999999999999943,0.11999999999999922,0.08000000000000007,0.038090133035406856,10.329,11.311728344966195,9.346271655033801,36.752136752136714,79989040,-0.8013441033156959,-0.941037853095873,0.950673945500806,1.4037162162162145,1.1892307692307689,66.66666666666666,0,1,1,0,0,0,0,0.0,1,0,1.0
20150123,3140,600583XSHG20150123,20200210010022,0,798601,9.9,781356608,600583.XSHG,9.63,1500,9.71,9.84,404901.40625,442135.46875,-1.2207527976,9.83,4.0,9.750590478976665,9.802271787155043,9.939048145682927,9.930784235407566,9.724227614570221,9.945622652706103,9.8137577648366,9.567104945462454,9.886905854196996,9.488901051612004,9.160098609889944,9.878959797205328,9.938429102335961,9.648699751867717,9.106046133339566,10.043108193345963,10.175328591121488,10.23658197540604,9.93816074442375,9.379227517339752,9.458072764607362,9.582591003289167,9.640276229265883,9.359238759311683,8.832864749339379,9.27,1.2935530982683137,4.296455424275016,-70.33504524333554,33.12899378293816,26.4282708950812,46.5304395586521,73.14285714285711,32.94117647058828,39.92805755395686,-6.454720616570326,-8.911819887429637,44.668587896253605,0.19508433852865206,-0.3051892568182743,9.873469686835849,9.915959396955364,9.586,9.873,10.274000000000001,10.068333333333333,9.6545,9.092166666666667,-0.129999999999999,0.0600000000000005,0.08000000000000007,0.03521943055623105,10.322500000000002,11.325403784019187,9.319596215980816,36.21262458471763,79190439,-0.5967756875319478,-0.6990598954238219,0.6712228116724959,1.3499999999999979,1.1559633027522935,50.0,0,1,1,0,0,0,1,0.0,1,0,1.0
20150126,3141,600583XSHG20150126,20200210010022,0,595196,9.83,578013376,600583.XSHG,9.61,1500,9.83,9.68,404901.40625,442135.46875,1.2358393409000001,9.71,4.0,9.777060319317776,9.809203840366283,9.924508392925203,9.921622032188695,9.777113807285113,9.93116982111784,9.814805650976174,9.578535165224952,9.882528480797227,9.502277480960553,9.177727593840206,9.870058015895268,9.928102521161108,9.657543666410756,9.123921537454637,10.070372128897311,10.166159756372128,10.225945596795944,9.94726997640308,9.397639183578278,9.483748509738243,9.573956275418407,9.630259445526272,9.367817356418431,8.850203891330999,9.42,1.3611053825531187,5.196695346945803,-46.57962179457993,39.04001884379785,30.63218687798675,55.855682775420064,65.89595375722544,85.00000000000007,38.827838827838846,-4.47035957240038,-4.28432327166504,43.7774524158126,0.16256450368565206,-0.26015867874400034,9.870249710033194,9.902734874346844,9.698,9.85,10.215000000000002,10.095999999999998,9.69725,9.125166666666667,0.15000000000000036,0.0,0.07000000000000027,0.033481334210601905,10.274000000000001,11.234718481137943,9.313281518862054,155.6016597510368,78595243,-0.3644187564813065,-0.4805972220066271,0.9138191718945318,1.4499121265377837,1.2232854864433809,66.66666666666666,0,1,1,0,0,0,1,0.0,1,0,1.0
20150127,3142,600583XSHG20150127,20200210010022,0,744140,9.93,730695104,600583.XSHG,9.69,1500,9.88,9.85,404901.40625,442135.46875,0.508646999,9.83,4.0,9.811373546211852,9.826902880274712,9.918573940535175,9.917838211080634,9.828556903642557,9.92477359347811,9.819011738009971,9.591642331954306,9.882333982274362,9.51709012876602,9.196208446633888,9.871865649368855,9.923521328669572,9.668395194878523,9.142590141468103,10.105714752598207,10.168021618849922,10.221226968529662,9.95844705072488,9.416867845712147,9.517032339825496,9.575709679887787,9.625815688809483,9.378343339032169,8.868312437224061,9.7,0.9193054136874346,5.299057850535053,-21.73526968577261,44.417483826899726,35.22728586095774,62.797879758783715,63.00578034682079,82.85714285714296,46.25000000000001,6.5803667745415435,-5.3639846743294886,49.35064935064935,0.13570465247571525,-0.21487880967949455,9.87097195373444,9.899237201370408,9.79,9.838,10.165000000000003,10.128999999999998,9.74525,9.157666666666668,0.030000000000001137,0.04999999999999893,0.16000000000000014,0.033310484008172735,10.215000000000002,11.13531516340871,9.294684836591292,212.49999999999855,79339383,-0.15120842629018522,-0.25781359138574583,1.4923964837456187,1.2879310344827564,1.0766823161189354,83.33333333333334,0,1,1,0,0,0,1,0.0,1,0,1.0
20150128,3143,600583XSHG20150128,20200210010022,0,513920,9.86,500724416,600583.XSHG,9.68,1500,9.69,9.86,404901.40625,442135.46875,-1.9230769231,9.88,4.0,9.770915697474571,9.792677160206036,9.888097415130485,9.897125646436939,9.759278451821276,9.895426894293346,9.81068840007384,9.595918752304117,9.867539060560949,9.5238709080301,9.209202961196151,9.838799167665426,9.901281202129613,9.669449087811278,9.15610643427136,10.064043168398808,10.133963142695391,10.1983196381935,9.959532560445618,9.430789627299502,9.477788226550333,9.543635192635463,9.604242766065726,9.379365615176944,8.88142324124322,9.83,-1.0012259910094068,2.885901764668416,-28.42115709040416,42.542690367358425,37.66575402975796,52.29656304255933,73.98843930635843,49.18032786885247,43.87351778656126,2.8662420382165563,-3.6779324055666103,41.20781527531084,0.1104597697545422,-0.20195906176938427,9.857566623828186,9.867046862698038,9.788,9.8,10.113999999999999,10.15,9.79,9.18516666666667,-0.16999999999999993,0.0,0.009999999999999787,0.03288405723090771,10.165000000000003,11.07180538154557,9.258194618454436,132.3809523809512,78825463,-0.1312568688147306,-0.1412326475524579,1.7600939738459462,1.1637931034482742,0.8815592203898045,66.66666666666666,0,1,1,0,0,0,0,0.0,1,0,1.0
20150129,3144,600583XSHG20150129,20200210010022,0,542636,9.65,517270592,600583.XSHG,9.43,1500,9.51,9.57,404901.40625,442135.46875,-1.8575851393,9.69,1.0,9.683943798316381,9.722007870154526,9.83768442644642,9.861932405851762,9.634639225910641,9.847248532506676,9.791289148456174,9.59218315437785,9.840036055902415,9.523326950852448,9.21711867274362,9.779017500817167,9.864016325736316,9.661671083527802,9.164844547005401,9.974462112265869,10.072388025841683,10.15993681550841,9.951521216033637,9.439789883415564,9.393425484366887,9.485646975792653,9.568095835964227,9.371820951021967,8.889899210595239,9.71,-2.200740436034558,0.6008547370202962,-48.76917684488659,40.36179357823893,38.56443387925162,43.95651297621355,76.72413793103452,25.757575757575736,39.39393939393939,-1.9587628865979327,-4.900000000000002,36.31386861313869,0.08442694143164306,-0.20826262658319297,9.83182094798906,9.812116576129107,9.724,9.713,10.07,10.162333333333333,9.8265,9.207166666666668,-0.0600000000000005,0.08000000000000007,0.08000000000000007,0.032499916411690935,10.113999999999999,11.047959313888995,9.180040686111006,31.395348837208928,79368099,-0.2695937913668872,-0.2004253300908089,1.3651774860388568,1.124548736462092,0.7619760479041913,50.0,0,1,1,0,0,0,0,0.0,1,0,1.0
20150130,3145,600583XSHG20150130,20200210010022,0,432334,9.7,415105856,600583.XSHG,9.5,1500,9.51,9.54,404901.40625,442135.46875,0.0,9.51,2.0,9.62596253221092,9.669005902615893,9.793993169586901,9.82993855077433,9.57231961295532,9.805092465943344,9.773141461459,9.588609973752725,9.814648666986846,9.522804325328822,9.224826076092473,9.730105227941316,9.830300485190001,9.654272494087419,9.173366903869466,9.914741408177248,10.022008384779557,10.125209499745703,9.943900668910043,9.44856791098555,9.33718365624459,9.438202071103078,9.5353914706343,9.364644319264796,8.89816589675338,9.83,-1.7967781908302305,0.2276463892753381,-37.68299371387568,39.58391872352078,38.90426216067467,40.94323184921301,76.72413793103452,31.481481481481413,31.33047210300429,-3.2553407934893213,-5.56107249255214,37.19626168224298,0.05907250187118336,-0.2028355164836776,9.807982359249127,9.765637102878475,9.684,9.635000000000002,10.019,10.182333333333332,9.85575,9.232333333333337,-0.029999999999999364,0.16000000000000014,0.009999999999999787,0.03246496777698694,10.07,11.009295480666227,9.130704519333774,50.889679715301675,78935765,-0.3770951927376632,-0.3233444920522752,1.1228683197407017,1.2204724409448802,0.9086294416243648,33.33333333333333,0,1,0,0,0,0,0,0.0,1,0,1.0
