date,Unnamed: 0,_id,updatetime,suspend,vol,high,amount,code,low,time,close,open,flow,total,percent,settle,wd,close_EMA_5,close_EMA_7,close_EMA_14,close_EMA_21,close_EMA_3,close_EMA_5_3,close_EMA_10_3,close_EMA_20_3,close_EMA_40_3,close_EMA_80_3,close_EMA_5_-3,close_EMA_10_-3,close_EMA_20_-3,close_EMA_40_-3,close_EMA_80_-3,close_shift_4,BIAS_5,BIAS_50,CCI,K,D,J,WR,RSI_6,RSI_12,ROC_6,ROC_12,RSI_24,Dea,MACD,close_EMA_26,close_EMA_12,close_MA_5,close_MA_10,close_MA_20,close_MA_30,close_MA_40,close_MA_60,Klength,KUpperlength,KLowerlength,MeanAmplitude,MB,UP,DN,CR,OBV,TRIX,TRMA,VR,AR,BR,PSY
20110216,22,002537XSHE20110216,20200210005325,0,10611,37.05,39037360.0,002537.XSHE,36.18,1500,36.98,36.28,2004.0,10000.0,1.9575406672,36.27,4.0,36.213440254578245,35.984044702870115,35.76289529306599,35.964191046130026,36.541880195140834,37.29984346221559,36.874157417667696,37.00338877597429,37.83146625899667,38.81573919116785,35.1270370469409,34.72614824770647,34.84785156572336,35.62769152546288,36.55462817032311,34.46,2.5171878465291475,,,78.93676028641582,66.81240494951169,103.18547096022408,2.2222222222222325,91.72185430463576,74.18546365914794,5.8991981672393905,8.191925102399056,,-0.7931329206121822,0.7586060526869471,36.172715024286084,35.758885130017376,36.072,35.465999999999994,35.2055,,,,0.6999999999999957,0.07000000000000028,0.10000000000000142,0.016555611657052206,35.2325,,,-665.7657657657649,28865,0.7211467559756355,0.6516685121601462,3.6594803758982866,,,50.0
20110217,23,002537XSHE20110217,20200210005325,0,14733,37.6,54701804.0,002537.XSHE,36.85,1500,37.47,37.0,2004.0,10000.0,1.3250405625,36.98,4.0,36.63229350305216,36.35553352715259,35.99050925399053,36.101082769209114,37.00594009757042,37.73126230814373,37.186874250819024,37.15488508302436,37.86866790489927,38.810266618546414,35.533324697960595,35.02064856630529,34.99052284517828,35.6627260851964,36.549474388339824,36.13,2.1704749959099074,,,84.59942848770456,72.74141279557597,108.31545987196174,3.672316384180864,92.87749287749287,76.6439909297053,8.734764944863604,6.904422253922974,42.69141531322504,-0.683841663713571,0.8743300551888897,36.268810207672296,36.02213357155317,36.674,35.709,35.2265,,,,0.46999999999999886,0.13000000000000256,0.14999999999999858,0.016131413851319033,35.2055,,,-636.551724137929,43598,0.8514943504308967,0.7863205532032661,4.202813095018733,,,66.66666666666666
20110218,24,002537XSHE20110218,20200210005325,0,7119,37.48,26334386.0,002537.XSHE,36.68,1500,36.8,37.48,2004.0,10000.0,-1.7880971444,37.47,4.0,36.68819566870144,36.46665014536444,36.09844135345846,36.164620699281016,36.90297004878521,37.78884153876248,37.3172607506701,37.22622936083157,37.87039142173345,38.787889665002055,35.587549798640396,35.14343973606796,35.0577111456375,35.664349202991694,36.528400946652425,36.52,-0.021734405564034383,,,81.37349568981763,75.6187737603232,92.88293954880652,22.85714285714298,63.34661354581663,67.60000000000001,6.790481717933826,4.783599088838268,47.95829713292786,-0.5803437849550197,0.8279830300684106,36.30815759969657,36.14180532977576,36.80800000000001,35.901,35.265499999999996,,,,-0.6799999999999997,0.0,0.11999999999999744,0.016871840656265173,35.2265,,,201.07526881720514,36479,0.7562959387352984,0.8038951445830975,2.7391452991452994,,,66.66666666666666
20110221,25,002537XSHE20110221,20200210005325,0,4923,37.15,18196892.0,002537.XSHE,36.52,1500,37.12,36.6,2004.0,10000.0,0.8695652174,36.8,4.0,36.83213044580096,36.62998760902333,36.23464917299734,36.25147336298274,37.0114850243926,37.93709435917499,37.4838678869119,37.32216942170476,37.88810891335621,38.774203500434105,35.727166532426935,35.30034160223742,35.148062465100594,35.68103460772381,36.515512034389396,36.27,0.5199306759098792,,,82.56665647868716,77.93473466644451,91.83050010317248,14.159292035398346,62.29508196721301,71.70542635658911,2.7401051757542065,5.9360730593607265,48.27288428324695,-0.47947447922212694,0.8069544458631419,36.36829407379312,36.29229681750257,36.928,36.11300000000001,35.408,,,,0.519999999999996,0.030000000000001137,0.0799999999999983,0.017169038932127227,35.265499999999996,,,129.13907284768308,31556,0.6550941864520832,0.7056950625936909,2.7277350427350426,1.2018633540372707,,66.66666666666666
20110222,26,002537XSHE20110222,20200210005325,0,7211,37.1,26221544.0,002537.XSHE,35.79,1500,35.83,37.1,2004.0,10000.0,-3.4752155172,37.12,1.0,36.49808696386731,36.4299907067675,36.18069594993103,36.21315760271158,36.4207425121963,37.59302957278333,37.37860099838247,37.28242947678049,37.8401475029486,38.72804785844808,35.40314435495129,35.20120676546698,35.11063746842434,35.63586706588363,36.47204507057731,36.98,-2.741585233441906,,-43.163556428604224,69.58796206859395,75.15247713382766,58.45893193812654,52.21238938053106,43.678160919540154,56.5560821484992,-1.8893756845564207,2.723623853210997,45.08064516129032,-0.40502882507827165,0.5955652331508423,36.328420438697336,36.221174230194485,36.839999999999996,36.20399999999999,35.471000000000004,,,,-1.2700000000000031,0.0,0.03999999999999915,0.019794265157918555,35.408,,,85.13800424628498,38767,0.31848369463774556,0.4867889405449144,2.338058608058608,0.9766309639727393,0.711635750421584,50.0
20110223,27,002537XSHE20110223,20200210005325,0,3315,36.2,11962127.0,002537.XSHE,35.75,1500,36.08,35.82,2004.0,10000.0,0.6977393246,35.83,2.0,36.3587246425782,36.34249303007562,36.167269823273564,36.201052366101436,36.25037125609815,37.44948638185555,37.33929172594929,37.27099809803949,37.80708664914623,38.689389886634544,35.267962903300855,35.1641873535639,35.09987199524107,35.60473208706004,36.43563901945194,37.47,-1.5821058374249626,,-7.232248496058813,53.336419156840385,67.88045780816523,24.2483418541907,47.64890282131664,35.09933774834441,58.9230769230769,-0.5238489109456984,3.085714285714281,50.258175559380355,-0.3461358214351929,0.47114402914463016,36.310018924719756,36.19945511785688,36.65999999999999,36.366,35.522,,,,0.259999999999998,0.12000000000000455,0.07000000000000028,0.01938740183877094,35.471000000000004,,,50.957854406131034,35452,0.07529017547520758,0.1968869350564766,2.3407692307692307,1.0324947589098565,1.0240083507306879,66.66666666666666
20110224,28,002537XSHE20110224,20200210005325,0,3363,36.25,12130199.0,002537.XSHE,35.9,1500,36.17,36.08,2004.0,10000.0,0.2494456763,36.08,2.0,36.29581642838547,36.299369772556716,36.16763384683709,36.19822942372858,36.210185628049075,37.38469092123704,37.32398413941306,37.269483993464306,37.7801604711391,38.65397532153246,35.206941935533905,35.149771471097736,35.0984460909324,35.57937442427662,36.40228743872474,36.8,-0.6318681318681233,,-8.00157884349628,43.125180338794515,59.628698651708326,10.118143712966898,44.82758620689648,25.190839694656585,63.94779771615008,-2.1903731746890083,3.5796105383734247,59.53815261044178,-0.2978533753991107,0.3862595682886576,36.2996471525183,36.194923561263515,36.4,36.537,35.6295,,,,0.09000000000000341,0.0799999999999983,0.17999999999999972,0.02035505458966948,35.522,,,26.88172043010786,38815,-0.05135863740272755,0.011965769036240016,2.693549032955592,0.990644490644494,1.0179135932560583,66.66666666666666
20110225,29,002537XSHE20110225,20200210005325,0,2311,36.15,8321148.5,002537.XSHE,35.83,1500,36.09,36.01,2004.0,10000.0,-0.2211777716,36.17,2.0,36.22721095225698,36.247027329417534,36.157282667258805,36.188390385207796,36.15009281402454,37.31402728082469,37.29647793224704,37.26026647027722,37.75052825303475,38.61740062223536,35.140394623689275,35.12386756726178,35.0897655108436,35.55146835479972,36.36784330443523,37.12,-0.4633460201886265,,7.022106631989869,34.876246351989195,51.377881218468616,1.8729766190303536,47.33542319749203,32.51231527093613,63.12399355877618,-3.6829463570856564,4.730121880441098,57.80287474332651,-0.2593499520988785,0.3080273864018578,36.28411773381323,36.17878147491528,36.257999999999996,36.533,35.728500000000004,35.794,,,0.0800000000000054,0.05999999999999517,0.17999999999999972,0.017948065021120764,35.6295,,,26.70807453416163,36504,-0.11928610609051342,-0.08532237174662048,3.1222850475677615,1.0201484623541917,1.0396145610278362,50.0
20110228,30,002537XSHE20110228,20200210005325,0,3851,36.51,14004080.0,002537.XSHE,35.92,1500,36.5,35.92,2004.0,10000.0,1.136048767,36.09,3.0,36.31814063483799,36.31027049706315,36.20297831162429,36.21671853200709,36.325046407012266,37.407684853883126,37.350754671838494,37.29214585406035,37.74294150898428,38.592156162427074,35.22859641579285,35.174982555032365,35.11978784314421,35.54432355700461,36.344069395683746,35.83,1.0128964410250723,,-10.087208195284893,36.764344414839634,46.50670228392563,17.279628676667656,34.482758620689644,35.37735849056608,53.737373737373716,-0.8152173913043401,5.919907138711547,57.453416149068325,-0.22186182232836865,0.299905038164079,36.30010901279003,36.2281997095437,36.134,36.53099999999999,35.8445,35.69866666666667,,,0.5799999999999983,0.00999999999999801,0.0,0.017729892205324584,35.728500000000004,,,42.78959810874658,40355,-0.07100401705735056,-0.09514506157393199,3.2950996230479266,1.207345971563984,1.1995277449822874,66.66666666666666
20110301,31,002537XSHE20110301,20200210005325,0,3389,36.78,12361721.0,002537.XSHE,36.35,1500,36.38,36.38,2004.0,10000.0,-0.3287671233,36.5,4.0,36.338760423225324,36.32770287279736,36.22658120340772,36.23156230182463,36.35252320350614,37.428923235922085,37.372690186049674,37.309217677483176,37.729695581716754,38.56448317076221,35.24859761052856,35.19564027229921,35.13586519141619,35.53184923715072,36.31800842295082,36.08,0.3752345215759927,,-14.794891015182206,35.86091429457781,42.958106287476355,21.66653030878072,38.85350318471333,78.94736842105299,48.5042735042735,-1.993534482758607,0.691945751453086,63.50114416475975,-0.18838411052496232,0.26782169442725073,36.30602686369447,36.25155360038313,36.244,36.541999999999994,35.910999999999994,35.669000000000004,,,0.0,0.3999999999999986,0.030000000000001137,0.017781449511842955,35.8445,,,128.87700534759134,36966,-0.03106922614548756,-0.05103662160141906,2.4224409366724355,1.5877061469265403,1.5345080763582943,50.0
