time code operation
20151015 601006.XSHG long
20151015 601288.XSHG long
20151015 601939.XSHG long
20151015 601988.XSHG long
20151015 000709.XSHE long
20151015 002594.XSHE long_sell
20151016 600690.XSHG long
20151016 601888.XSHG long
20151020 002236.XSHE long_sell
20151021 600016.XSHG long
20151021 601818.XSHG long
20151021 600760.XSHG long_sell
20151021 002714.XSHE long_sell
20151021 000333.XSHE long_sell
20151021 600585.XSHG long_sell
20151022 000671.XSHE long
20151022 000538.XSHE long_sell
20151022 300136.XSHE long_sell
20151022 002466.XSHE long_sell
20151022 002179.XSHE long_sell
20151022 002352.XSHE long_sell
20151022 600566.XSHG long_sell
20151022 000625.XSHE long_sell
20151022 002415.XSHE long_sell
20151022 600547.XSHG long_sell
20151022 002601.XSHE long_sell
20151022 600887.XSHG long_sell
20151022 000703.XSHE long_sell
20151022 002001.XSHE long_sell
20151022 600188.XSHG long_sell
20151022 000898.XSHE long_sell
20151022 600383.XSHG long_sell
20151023 600346.XSHG long
20151023 000630.XSHE long_sell
20151023 300072.XSHE long_sell
20151023 601006.XSHG long_sell
20151023 600660.XSHG long_sell
20151023 600233.XSHG long_sell
20151023 601808.XSHG long_sell
20151023 600019.XSHG long_sell
20151023 600027.XSHG long_sell
20151023 600795.XSHG long_sell
20151023 002739.XSHE long_sell
20151023 603799.XSHG long_sell
20151023 002475.XSHE long_sell
20151023 600489.XSHG long_sell
20151023 601360.XSHG long_sell
20151023 002311.XSHE long_sell
20151023 600118.XSHG long_sell
20151023 300144.XSHE long_sell
20151023 600372.XSHG long_sell
20151023 600705.XSHG long_sell
20151023 600733.XSHG long_sell
20151023 601166.XSHG long_sell
20151023 002271.XSHE long_sell
20151023 002304.XSHE long_sell
20151023 600406.XSHG long_sell
20151023 002081.XSHE long_sell
20151023 600023.XSHG long_sell
20151023 600362.XSHG long_sell
20151023 600688.XSHG long_sell
20151023 601225.XSHG long_sell
20151023 601989.XSHG long_sell
20151023 603993.XSHG long_sell
20151023 000157.XSHE long_sell
20151023 000338.XSHE long_sell
20151023 000656.XSHE long_sell
20151023 002202.XSHE long_sell
20151023 600031.XSHG long_sell
20151023 600170.XSHG long_sell
20151023 601088.XSHG long_sell
20151023 601600.XSHG long_sell
20151023 601898.XSHG long_sell
20151023 601992.XSHG long_sell
20151023 000629.XSHE long_sell
20151026 600100.XSHG long
20151026 002493.XSHE long
20151026 000786.XSHE long_sell
20151026 000415.XSHE long_sell
20151026 601933.XSHG long_sell
20151026 600030.XSHG long_sell
20151026 600115.XSHG long_sell
20151026 600208.XSHG long_sell
20151026 600352.XSHG long_sell
20151026 600674.XSHG long_sell
20151026 000166.XSHE long_sell
20151026 600010.XSHG long_sell
20151026 000709.XSHE long_sell
20151026 601888.XSHG long_sell
20151027 600487.XSHG long
20151027 002252.XSHE long
20151027 600018.XSHG long_sell
20151027 600011.XSHG long_sell
20151027 600498.XSHG long_sell
20151027 000568.XSHE long_sell
20151027 002555.XSHE long_sell
20151027 002475.XSHE long_sell
20151027 600061.XSHG long_sell
20151027 600741.XSHG long_sell
20151027 601198.XSHG long_sell
20151027 600004.XSHG long_sell
20151027 600196.XSHG long_sell
20151027 601901.XSHG long_sell
20151027 002736.XSHE long_sell
20151027 600028.XSHG long_sell
20151027 000063.XSHE long_sell
20151027 000596.XSHE long_sell
20151027 000783.XSHE long_sell
20151027 601857.XSHG long_sell
20151027 000100.XSHE long_sell
20151027 002027.XSHE long_sell
20151028 600170.XSHG long
20151028 601238.XSHG long
20151028 000425.XSHE long
20151028 600036.XSHG long_sell
20151028 600068.XSHG long_sell
20151028 600637.XSHG long_sell
20151028 601766.XSHG long_sell
20151028 600340.XSHG long_sell
20151028 601988.XSHG long_sell
20151029 002352.XSHE long
20151029 601668.XSHG long_sell
20151029 601688.XSHG long_sell
20151029 600438.XSHG long_sell
20151029 002241.XSHE long_sell
20151029 603288.XSHG long_sell
20151029 600029.XSHG long_sell
20151029 600050.XSHG long_sell
20151029 601216.XSHG long_sell
20151029 601628.XSHG long_sell
20151029 601818.XSHG long_sell
20151029 600015.XSHG long_sell
20151029 601186.XSHG long_sell
20151029 601328.XSHG long_sell
20151029 601390.XSHG long_sell
20151029 600016.XSHG long_sell
20151030 002236.XSHE long
20151030 600837.XSHG long_sell
20151030 600111.XSHG long_sell
20151030 002153.XSHE long_sell
20151030 000423.XSHE long_sell
20151030 600109.XSHG long_sell
20151030 600535.XSHG long_sell
20151030 601111.XSHG long_sell
20151030 601601.XSHG long_sell
20151030 601899.XSHG long_sell
20151030 000651.XSHE long_sell
20151030 601398.XSHG long_sell
20151030 601669.XSHG long_sell
20151030 601998.XSHG long_sell
20151030 000725.XSHE long_sell
20151030 601288.XSHG long_sell
20151030 601939.XSHG long_sell
20151102 600369.XSHG long
20151102 300017.XSHE long_sell
20151102 600606.XSHG long_sell
20151102 601607.XSHG long_sell
20151102 000001.XSHE long_sell
20151102 000776.XSHE long_sell
20151102 002142.XSHE long_sell
20151102 002625.XSHE long_sell
20151102 600893.XSHG long_sell
20151102 000895.XSHE long_sell
20151102 600958.XSHG long_sell
20151102 600588.XSHG long_sell
20151102 002230.XSHE long_sell
20151102 600048.XSHG long_sell
20151102 600332.XSHG long_sell
20151102 600703.XSHG long_sell
20151102 600999.XSHG long_sell
20151102 601336.XSHG long_sell
20151102 601377.XSHG long_sell
20151102 601555.XSHG long_sell
20151102 601788.XSHG long_sell
20151102 000728.XSHE long_sell
20151102 002422.XSHE long_sell
20151102 600085.XSHG long_sell
20151102 600089.XSHG long_sell
20151102 000069.XSHE long_sell
20151102 002146.XSHE long_sell
20151102 601800.XSHG long_sell
20151102 002410.XSHE long_sell
20151102 000671.XSHE long_sell
20151103 601318.XSHG long_sell
20151103 600867.XSHG long_sell
20151103 000402.XSHE long_sell
20151103 300015.XSHE long_sell
20151103 300413.XSHE long_sell
20151103 600516.XSHG long_sell
20151103 600704.XSHG long_sell
20151103 600415.XSHG long_sell
20151103 000413.XSHE long_sell
20151103 002456.XSHE long_sell
20151103 300003.XSHE long_sell
20151103 601009.XSHG long_sell
20151103 000961.XSHE long_sell
20151103 002007.XSHE long_sell
20151103 600998.XSHG long_sell
20151104 600837.XSHG long
20151104 000783.XSHE long
20151104 002736.XSHE long
20151104 300296.XSHE long_sell
20151104 300122.XSHE long_sell
20151104 300059.XSHE long_sell
20151104 300024.XSHE long_sell
20151104 600436.XSHG long_sell
20151104 002294.XSHE long_sell
20151104 601992.XSHG long_sell
20151104 000425.XSHE long_sell
20151105 600016.XSHG long
20151105 600023.XSHG long
20151105 600115.XSHG long
20151105 600352.XSHG long
20151105 600383.XSHG long
20151105 601360.XSHG long
20151105 601668.XSHG long
20151105 601939.XSHG long
20151105 002081.XSHE long
20151105 002415.XSHE long
20151105 002714.XSHE long
20151105 300144.XSHE long
20151105 002120.XSHE long_sell
20151105 600299.XSHG long_sell
20151105 000627.XSHE long_sell
20151105 600066.XSHG long_sell
20151105 600519.XSHG long_sell
20151105 600346.XSHG long_sell
20151105 600100.XSHG long_sell
20151106 600011.XSHG long
20151106 600027.XSHG long
20151106 600036.XSHG long
20151106 600068.XSHG long
20151106 600085.XSHG long
20151106 600104.XSHG long
20151106 600196.XSHG long
20151106 600221.XSHG long
20151106 600362.XSHG long
20151106 600406.XSHG long
20151106 600588.XSHG long
20151106 601225.XSHG long
20151106 601288.XSHG long
20151106 601398.XSHG long
20151106 601607.XSHG long
20151106 601628.XSHG long
20151106 601818.XSHG long
20151106 601888.XSHG long
20151106 601988.XSHG long
20151106 000157.XSHE long
20151106 000338.XSHE long
20151106 000538.XSHE long
20151106 002202.XSHE long
20151106 300072.XSHE long
20151106 300136.XSHE long
20151106 300251.XSHE long
20151106 000768.XSHE long_sell
20151106 600398.XSHG long_sell
20151106 000963.XSHE long_sell
20151109 600010.XSHG long
20151109 600018.XSHG long
20151109 600028.XSHG long
20151109 600029.XSHG long
20151109 600031.XSHG long
20151109 600050.XSHG long
20151109 600188.XSHG long
20151109 600208.XSHG long
20151109 600339.XSHG long
20151109 600340.XSHG long
20151109 600583.XSHG long
20151109 600585.XSHG long
20151109 600606.XSHG long
20151109 600674.XSHG long
20151109 600688.XSHG long
20151109 600703.XSHG long
20151109 600760.XSHG long
20151109 600816.XSHG long
20151109 601006.XSHG long
20151109 601088.XSHG long
20151109 601328.XSHG long
20151109 601600.XSHG long
20151109 601633.XSHG long
20151109 601766.XSHG long
20151109 601808.XSHG long
20151109 601857.XSHG long
20151109 601985.XSHG long
20151109 000100.XSHE long
20151109 000625.XSHE long
20151109 000629.XSHE long
20151109 000725.XSHE long
20151109 002241.XSHE long
20151109 002422.XSHE long
20151109 002555.XSHE long
20151109 002739.XSHE long
20151110 600019.XSHG long
20151110 600489.XSHG long
20151110 600547.XSHG long
20151110 600795.XSHG long
20151110 600886.XSHG long
20151110 600887.XSHG long
20151110 601898.XSHG long
20151110 601899.XSHG long
20151110 601933.XSHG long
20151110 601989.XSHG long
20151110 000425.XSHE long
20151110 000709.XSHE long
20151110 000898.XSHE long
20151110 300142.XSHE long_sell
20151111 600867.XSHG long
20151111 000858.XSHE long
20151111 002271.XSHE long
20151112 002558.XSHE long
20151112 002311.XSHE long_sell
20151112 002032.XSHE long_sell
20151112 002252.XSHE long_sell
20151113 000671.XSHE long
20151113 603993.XSHG long_sell
20151113 002024.XSHE long_sell
20151113 600170.XSHG long_sell
20151113 600487.XSHG long_sell
20151113 002236.XSHE long_sell
20151113 002714.XSHE long_sell
20151116 300033.XSHE long_sell
20151116 600398.XSHG long_sell
20151116 002008.XSHE long_sell
20151116 600809.XSHG long_sell
20151116 601601.XSHG long_sell
20151116 000002.XSHE long_sell
20151116 600036.XSHG long_sell
20151116 600585.XSHG long_sell
20151116 600674.XSHG long_sell
20151116 601933.XSHG long_sell
20151117 600276.XSHG long
20151117 601021.XSHG long
20151117 600900.XSHG long_sell
20151117 600000.XSHG long_sell
20151117 000938.XSHE long_sell
20151117 600027.XSHG long_sell
20151117 600309.XSHG long_sell
20151117 600516.XSHG long_sell
20151117 000895.XSHE long_sell
20151117 600705.XSHG long_sell
20151117 601336.XSHG long_sell
20151117 300003.XSHE long_sell
20151117 600050.XSHG long_sell
20151117 600177.XSHG long_sell
20151117 600352.XSHG long_sell
20151117 600583.XSHG long_sell
20151117 601117.XSHG long_sell
20151117 601669.XSHG long_sell
20151117 600016.XSHG long_sell
20151117 600115.XSHG long_sell
20151117 601668.XSHG long_sell
20151117 600011.XSHG long_sell
20151117 600068.XSHG long_sell
20151117 600085.XSHG long_sell
20151117 600196.XSHG long_sell
20151117 600221.XSHG long_sell
20151117 601398.XSHG long_sell
20151117 601628.XSHG long_sell
20151117 601888.XSHG long_sell
20151117 601988.XSHG long_sell
20151117 300072.XSHE long_sell
20151117 300251.XSHE long_sell
20151117 600018.XSHG long_sell
20151117 600028.XSHG long_sell
20151117 600031.XSHG long_sell
20151117 600688.XSHG long_sell
20151117 600703.XSHG long_sell
20151117 600816.XSHG long_sell
20151117 601006.XSHG long_sell
20151117 601088.XSHG long_sell
20151117 601600.XSHG long_sell
20151117 601766.XSHG long_sell
20151117 601808.XSHG long_sell
20151117 601857.XSHG long_sell
20151117 601985.XSHG long_sell
20151117 000100.XSHE long_sell
20151117 600019.XSHG long_sell
20151117 600886.XSHG long_sell
20151117 600887.XSHG long_sell
20151117 601898.XSHG long_sell
20151117 601899.XSHG long_sell
20151117 601989.XSHG long_sell
20151117 000425.XSHE long_sell
20151117 000898.XSHE long_sell
20151117 000858.XSHE long_sell
20151118 601555.XSHG long_sell
20151118 002065.XSHE long_sell
20151118 600089.XSHG long_sell
20151118 601818.XSHG long_sell
20151118 601328.XSHG long_sell
20151118 000725.XSHE long_sell
20151118 601939.XSHG long_sell
20151118 600837.XSHG long_sell
20151118 601360.XSHG long_sell
20151118 002081.XSHE long_sell
20151118 600362.XSHG long_sell
20151118 600406.XSHG long_sell
20151118 600588.XSHG long_sell
20151118 601288.XSHG long_sell
20151118 601607.XSHG long_sell
20151118 000157.XSHE long_sell
20151118 002202.XSHE long_sell
20151118 600010.XSHG long_sell
20151118 600188.XSHG long_sell
20151118 600208.XSHG long_sell
20151118 000625.XSHE long_sell
20151118 000629.XSHE long_sell
20151118 002739.XSHE long_sell
20151118 600489.XSHG long_sell
20151118 600795.XSHG long_sell
20151118 000709.XSHE long_sell
20151119 600703.XSHG long
20151119 601169.XSHG long
20151119 600104.XSHG long_sell
20151119 603019.XSHG long_sell
20151119 002142.XSHE long_sell
20151119 600332.XSHG long_sell
20151119 600369.XSHG long_sell
20151119 002736.XSHE long_sell
20151119 600023.XSHG long_sell
20151119 002415.XSHE long_sell
20151119 300136.XSHE long_sell
20151119 600029.XSHG long_sell
20151119 600760.XSHG long_sell
20151119 002422.XSHE long_sell
20151119 600547.XSHG long_sell
20151119 002271.XSHE long_sell
20151120 600019.XSHG long
20151120 600998.XSHG long
20151120 601899.XSHG long
20151120 000100.XSHE long
20151120 000402.XSHE long
20151120 000858.XSHE long
20151120 002252.XSHE long
20151120 601238.XSHG long_sell
20151123 601766.XSHG long
20151123 000630.XSHE long
20151123 300296.XSHE long
20151123 002493.XSHE long_sell
20151123 000783.XSHE long_sell
20151124 600516.XSHG long
20151124 000786.XSHE long
20151124 002230.XSHE long
20151124 002714.XSHE long
20151124 300408.XSHE long
20151124 002673.XSHE long_sell
20151124 600867.XSHG long_sell
20151124 600276.XSHG long_sell
20151125 600118.XSHG long
20151125 600196.XSHG long
20151125 600415.XSHG long
20151125 600566.XSHG long
20151125 600570.XSHG long
20151125 600588.XSHG long
20151125 600809.XSHG long
20151125 603288.XSHG long
20151125 002032.XSHE long
20151125 300003.XSHE long
20151125 601225.XSHG long_sell
20151125 000538.XSHE long_sell
20151125 600208.XSHG long_sell
20151126 000651.XSHE long
20151126 002236.XSHE long
20151126 300136.XSHE long
20151126 002142.XSHE long_sell
20151126 600050.XSHG long_sell
20151126 600100.XSHG long_sell
20151126 601607.XSHG long_sell
20151127 601198.XSHG long_sell
20151127 600522.XSHG long_sell
20151127 002065.XSHE long_sell
20151127 601117.XSHG long_sell
20151127 000725.XSHE long_sell
20151127 600068.XSHG long_sell
20151127 600196.XSHG long_sell
20151127 000338.XSHE long_sell
20151127 600340.XSHG long_sell
20151127 601021.XSHG long_sell
20151127 600998.XSHG long_sell
20151127 000100.XSHE long_sell
20151127 002230.XSHE long_sell
20151127 600588.XSHG long_sell
20151127 002032.XSHE long_sell
20151127 300136.XSHE long_sell
20151130 002411.XSHE long_sell
20151130 600383.XSHG long_sell
20151130 300144.XSHE long_sell
20151130 002241.XSHE long_sell
20151130 000425.XSHE long_sell
20151130 000402.XSHE long_sell
20151130 601766.XSHG long_sell
20151130 000786.XSHE long_sell
20151130 600118.XSHG long_sell
20151130 600415.XSHG long_sell
20151130 600809.XSHG long_sell
20151201 600660.XSHG long
20151201 601216.XSHG long
20151201 000402.XSHE long
20151201 300070.XSHE long_sell
20151201 002081.XSHE long_sell
20151201 600703.XSHG long_sell
20151201 601633.XSHG long_sell
20151201 000671.XSHE long_sell
20151201 601169.XSHG long_sell
20151201 002252.XSHE long_sell
20151201 000630.XSHE long_sell
20151202 600085.XSHG long
20151202 601601.XSHG long
20151202 601939.XSHG long
20151202 601988.XSHG long
20151202 603288.XSHG long
20151202 000651.XSHE long
20151202 002202.XSHE long
20151202 600339.XSHG long_sell
20151202 002555.XSHE long_sell
20151202 300296.XSHE long_sell
20151202 002714.XSHE long_sell
20151202 300408.XSHE long_sell
20151203 600015.XSHG long
20151203 600177.XSHG long
20151203 600340.XSHG long
20151203 002032.XSHE long
20151203 002352.XSHE long_sell
20151203 300003.XSHE long_sell
20151203 601216.XSHG long_sell
20151204 600104.XSHG long
20151204 600519.XSHG long
20151204 600674.XSHG long
20151204 600703.XSHG long
20151204 600741.XSHG long
20151204 601398.XSHG long
20151204 601998.XSHG long
20151204 000069.XSHE long
20151204 002304.XSHE long
20151204 002460.XSHE long
20151204 300015.XSHE long
20151207 600276.XSHG long
20151207 600487.XSHG long
20151207 600867.XSHG long
20151207 600900.XSHG long
20151207 601166.XSHG long
20151207 601288.XSHG long
20151207 601318.XSHG long
20151207 601336.XSHG long
20151207 601628.XSHG long
20151207 000157.XSHE long
20151207 000333.XSHE long
20151207 000415.XSHE long
20151207 000568.XSHE long
20151207 000625.XSHE long
20151207 000627.XSHE long
20151207 000661.XSHE long
20151207 000776.XSHE long
20151207 000963.XSHE long
20151207 002001.XSHE long
20151207 002142.XSHE long
20151207 300122.XSHE long
20151208 600004.XSHG long
20151208 600009.XSHG long
20151208 600016.XSHG long
20151208 600438.XSHG long
20151208 600535.XSHG long
20151208 601009.XSHG long
20151208 601328.XSHG long
20151208 601727.XSHG long
20151208 601818.XSHG long
20151208 000538.XSHE long
20151208 002466.XSHE long
20151208 002739.XSHE long
20151208 600522.XSHG long_sell
20151209 600233.XSHG long
20151209 600482.XSHG long
20151209 600547.XSHG long
20151209 601888.XSHG long
20151209 000423.XSHE long
20151209 002311.XSHE long
20151209 600027.XSHG long_sell
20151209 600352.XSHG long_sell
20151209 600887.XSHG long_sell
20151209 600516.XSHG long_sell
20151210 600196.XSHG long
20151210 600390.XSHG long
20151210 600436.XSHG long
20151210 300017.XSHE long
20151210 002310.XSHE long_sell
20151210 601618.XSHG long_sell
20151210 601006.XSHG long_sell
20151210 600415.XSHG long_sell
20151210 601601.XSHG long_sell
20151210 601939.XSHG long_sell
20151210 601988.XSHG long_sell
20151210 600015.XSHG long_sell
20151210 600177.XSHG long_sell
20151210 600340.XSHG long_sell
20151210 600519.XSHG long_sell
20151210 600674.XSHG long_sell
20151210 601398.XSHG long_sell
20151210 000069.XSHE long_sell
20151210 601318.XSHG long_sell
20151210 000415.XSHE long_sell
20151210 601818.XSHG long_sell
20151211 600733.XSHG long
20151211 000725.XSHE long_sell
20151211 000858.XSHE long_sell
20151211 002236.XSHE long_sell
20151211 002032.XSHE long_sell
20151211 600741.XSHG long_sell
20151211 601998.XSHG long_sell
20151211 002304.XSHE long_sell
20151211 300015.XSHE long_sell
20151211 600276.XSHG long_sell
20151211 600867.XSHG long_sell
20151211 600900.XSHG long_sell
20151211 601166.XSHG long_sell
20151211 601628.XSHG long_sell
20151211 000157.XSHE long_sell
20151211 000568.XSHE long_sell
20151211 002001.XSHE long_sell
20151211 600016.XSHG long_sell
20151211 601009.XSHG long_sell
20151211 601328.XSHG long_sell
20151214 600061.XSHG long
20151214 600340.XSHG long
20151214 601211.XSHG long
20151214 601628.XSHG long
20151214 000100.XSHE long
20151214 002010.XSHE long
20151214 600566.XSHG long_sell
20151214 603288.XSHG long_sell
20151214 000402.XSHE long_sell
20151214 601288.XSHG long_sell
20151214 000627.XSHE long_sell
20151214 000776.XSHE long_sell
20151214 002142.XSHE long_sell
20151214 600009.XSHG long_sell
20151214 600438.XSHG long_sell
20151215 600009.XSHG long
20151215 600362.XSHG long
20151215 600489.XSHG long
20151215 600637.XSHG long
20151215 600999.XSHG long
20151215 601198.XSHG long
20151215 601318.XSHG long
20151215 601377.XSHG long
20151215 000568.XSHE long
20151215 002065.XSHE long
20151215 002081.XSHE long
20151215 002241.XSHE long
20151215 002304.XSHE long
20151215 002673.XSHE long
20151215 600196.XSHG long_sell
20151216 600332.XSHG long
20151216 600369.XSHG long
20151216 600438.XSHG long
20151216 600522.XSHG long
20151216 600566.XSHG long
20151216 600958.XSHG long
20151216 601688.XSHG long
20151216 601788.XSHG long
20151216 000783.XSHE long
20151216 300015.XSHE long
20151216 300070.XSHE long
20151216 300136.XSHE long
20151216 300296.XSHE long
20151216 600104.XSHG long_sell
20151216 000661.XSHE long_sell
20151216 002466.XSHE long_sell
20151216 002311.XSHE long_sell
20151217 600176.XSHG long
20151217 600233.XSHG long
20151217 600352.XSHG long
20151217 600383.XSHG long
20151217 600498.XSHG long
20151217 600588.XSHG long
20151217 600816.XSHG long
20151217 600867.XSHG long
20151217 601238.XSHG long
20151217 601328.XSHG long
20151217 601555.XSHG long
20151217 601899.XSHG long
20151217 601901.XSHG long
20151217 000063.XSHE long
20151217 000069.XSHE long
20151217 000629.XSHE long
20151217 000728.XSHE long
20151217 002001.XSHE long
20151217 002032.XSHE long
20151217 002142.XSHE long
20151217 002230.XSHE long
20151217 002508.XSHE long
20151217 300124.XSHE long
20151217 600606.XSHG long_sell
20151217 601727.XSHG long_sell
20151218 600015.XSHG long
20151218 600016.XSHG long
20151218 600030.XSHG long
20151218 600066.XSHG long
20151218 600100.XSHG long
20151218 600109.XSHG long
20151218 600177.XSHG long
20151218 600299.XSHG long
20151218 600309.XSHG long
20151218 600519.XSHG long
20151218 600688.XSHG long
20151218 600703.XSHG long
20151218 600837.XSHG long
20151218 600887.XSHG long
20151218 600893.XSHG long
20151218 600998.XSHG long
20151218 601021.XSHG long
20151218 601166.XSHG long
20151218 601360.XSHG long
20151218 601600.XSHG long
20151218 601933.XSHG long
20151218 603019.XSHG long
20151218 603288.XSHG long
20151218 000166.XSHE long
20151218 000709.XSHE long
20151218 000858.XSHE long
20151218 000898.XSHE long
20151218 002007.XSHE long
20151218 002352.XSHE long
20151218 002456.XSHE long
20151218 002468.XSHE long
20151218 002594.XSHE long
20151218 002736.XSHE long
20151218 300059.XSHE long
20151218 300144.XSHE long
20151218 300017.XSHE long_sell
20151221 600027.XSHG long
20151221 600029.XSHG long
20151221 600111.XSHG long
20151221 600115.XSHG long
20151221 600188.XSHG long
20151221 600221.XSHG long
20151221 600674.XSHG long
20151221 600809.XSHG long
20151221 601009.XSHG long
20151221 601012.XSHG long
20151221 601088.XSHG long
20151221 601111.XSHG long
20151221 601216.XSHG long
20151221 601607.XSHG long
20151221 601668.XSHG long
20151221 601898.XSHG long
20151221 601985.XSHG long
20151221 000001.XSHE long
20151221 000157.XSHE long
20151221 000338.XSHE long
20151221 000596.XSHE long
20151221 000627.XSHE long
20151221 000656.XSHE long
20151221 000703.XSHE long
20151221 000725.XSHE long
20151221 000895.XSHE long
20151221 002050.XSHE long
20151221 002294.XSHE long
20151221 002415.XSHE long
20151221 002422.XSHE long
20151221 002555.XSHE long
20151221 300408.XSHE long
20151221 300433.XSHE long
20151221 600390.XSHG long_sell
20151221 600733.XSHG long_sell
20151222 600019.XSHG long
20151222 600028.XSHG long
20151222 600036.XSHG long
20151222 600050.XSHG long
20151222 600089.XSHG long
20151222 600585.XSHG long
20151222 600663.XSHG long
20151222 600705.XSHG long
20151222 600760.XSHG long
20151222 601006.XSHG long
20151222 601117.XSHG long
20151222 601225.XSHG long
20151222 601808.XSHG long
20151222 601939.XSHG long
20151222 000768.XSHE long
20151222 002024.XSHE long
20151222 002027.XSHE long
20151222 002493.XSHE long
20151222 002773.XSHE long
20151222 300059.XSHE long
20151222 300413.XSHE long
20151222 002460.XSHE long_sell
20151223 600010.XSHG long
20151223 600011.XSHG long
20151223 600018.XSHG long
20151223 600023.XSHG long
20151223 600031.XSHG long
20151223 600118.XSHG long
20151223 600170.XSHG long
20151223 600276.XSHG long
20151223 600372.XSHG long
20151223 600398.XSHG long
20151223 600406.XSHG long
20151223 600415.XSHG long
20151223 600583.XSHG long
20151223 600795.XSHG long
20151223 600886.XSHG long
20151223 601398.XSHG long
20151223 601669.XSHG long
20151223 601818.XSHG long
20151223 601857.XSHG long
20151223 601998.XSHG long
20151223 000661.XSHE long
20151223 000786.XSHE long
20151223 002602.XSHE long
20151223 300003.XSHE long
20151223 300072.XSHE long
20151223 002558.XSHE long_sell
20151223 000630.XSHE long_sell
20151223 600570.XSHG long_sell
20151223 300122.XSHE long_sell
20151223 600547.XSHG long_sell
20151223 002010.XSHE long_sell
20151223 002673.XSHE long_sell
20151224 600000.XSHG long
20151224 600346.XSHG long
20151224 601186.XSHG long
20151224 601390.XSHG long
20151224 601800.XSHG long
20151224 000415.XSHE long
20151224 600489.XSHG long_sell
20151224 600498.XSHG long_sell
20151224 300124.XSHE long_sell
20151224 600893.XSHG long_sell
20151224 300059.XSHE long_sell
20151224 002555.XSHE long_sell
20151225 600339.XSHG long
20151225 600516.XSHG long
20151225 002153.XSHE long
20151225 601985.XSHG long_sell
20151225 600061.XSHG long_sell
20151225 601211.XSHG long_sell
20151225 601198.XSHG long_sell
20151225 601377.XSHG long_sell
20151225 600522.XSHG long_sell
20151225 601788.XSHG long_sell
20151225 000728.XSHE long_sell
20151225 601360.XSHG long_sell
20151225 002594.XSHE long_sell
20151225 600018.XSHG long_sell
20151225 600118.XSHG long_sell
20151228 600023.XSHG long_sell
20151228 600703.XSHG long_sell
20151228 600276.XSHG long_sell
20151228 600009.XSHG long_sell
20151228 600999.XSHG long_sell
20151228 002081.XSHE long_sell
20151228 002241.XSHE long_sell
20151228 600958.XSHG long_sell
20151228 300015.XSHE long_sell
20151228 300136.XSHE long_sell
20151228 601901.XSHG long_sell
20151228 002230.XSHE long_sell
20151228 603019.XSHG long_sell
20151228 000656.XSHE long_sell
20151228 600760.XSHG long_sell
20151228 000768.XSHE long_sell
20151228 002024.XSHE long_sell
20151228 002027.XSHE long_sell
20151228 300413.XSHE long_sell
20151228 600795.XSHG long_sell
20151228 601669.XSHG long_sell
20151228 601186.XSHG long_sell
20151228 601390.XSHG long_sell
20151228 601800.XSHG long_sell
20151228 600516.XSHG long_sell
20151229 000938.XSHE long
20151229 600705.XSHG long_sell
20151229 600170.XSHG long_sell
20151229 600028.XSHG long_sell
20151229 601600.XSHG long_sell
20151229 601808.XSHG long_sell
20151229 600900.XSHG long_sell
20151229 600004.XSHG long_sell
20151229 601328.XSHG long_sell
20151229 600362.XSHG long_sell
20151229 600369.XSHG long_sell
20151229 000783.XSHE long_sell
20151229 300296.XSHE long_sell
20151229 600352.XSHG long_sell
20151229 601555.XSHG long_sell
20151229 000063.XSHE long_sell
20151229 600109.XSHG long_sell
20151229 600309.XSHG long_sell
20151229 600688.XSHG long_sell
20151229 601021.XSHG long_sell
20151229 601933.XSHG long_sell
20151229 603288.XSHG long_sell
20151229 000709.XSHE long_sell
20151229 300144.XSHE long_sell
20151229 600027.XSHG long_sell
20151229 600111.XSHG long_sell
20151229 600115.XSHG long_sell
20151229 600188.XSHG long_sell
20151229 600221.XSHG long_sell
20151229 601088.XSHG long_sell
20151229 601111.XSHG long_sell
20151229 601216.XSHG long_sell
20151229 601898.XSHG long_sell
20151229 000338.XSHE long_sell
20151229 000627.XSHE long_sell
20151229 000725.XSHE long_sell
20151229 002294.XSHE long_sell
20151229 300433.XSHE long_sell
20151229 600050.XSHG long_sell
20151229 601006.XSHG long_sell
20151229 600010.XSHG long_sell
20151229 600011.XSHG long_sell
20151229 600031.XSHG long_sell
20151229 600372.XSHG long_sell
20151229 600398.XSHG long_sell
20151229 600886.XSHG long_sell
20151229 601398.XSHG long_sell
20151229 601818.XSHG long_sell
20151229 601857.XSHG long_sell
20151229 300003.XSHE long_sell
20151229 600339.XSHG long_sell
20151230 600498.XSHG long
20151230 601888.XSHG long_sell
20151230 000629.XSHE long_sell
20151230 600019.XSHG long_sell
20151230 000100.XSHE long_sell
20151230 600660.XSHG long_sell
20151230 601939.XSHG long_sell
20151230 600674.XSHG long_sell
20151230 601998.XSHG long_sell
20151230 600487.XSHG long_sell
20151230 601336.XSHG long_sell
20151230 000157.XSHE long_sell
20151230 000625.XSHE long_sell
20151230 000538.XSHE long_sell
20151230 002739.XSHE long_sell
20151230 000423.XSHE long_sell
20151230 600340.XSHG long_sell
20151230 601318.XSHG long_sell
20151230 000568.XSHE long_sell
20151230 002304.XSHE long_sell
20151230 600332.XSHG long_sell
20151230 601688.XSHG long_sell
20151230 600383.XSHG long_sell
20151230 600867.XSHG long_sell
20151230 000069.XSHE long_sell
20151230 600016.XSHG long_sell
20151230 600519.XSHG long_sell
20151230 600887.XSHG long_sell
